call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text,review_status,audit_flags
2747,game_t02746,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,4E523CC440E9D9CCC33D591AD6EA61C6C86EF8763D41A6AAA15ED30C28035498,text,「好像是这样呢」,OK,
2748,game_t02747,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,041C7C5F0F58FF4366380352E0790765C51E2B64FFB46FFFAB87E6D53B64515D,text,「……那又怎么样？」,OK,
2749,game_t02748,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,340F882F22B7B40BC7AEB769B1907E7B090E9AA9BD9B3753E41F9A687D365A4D,text,「明天要借给我蓝色礼服的那个人的名字」,OK,
2750,game_t02749,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2751,game_t02750,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,17ED18205B047D432EF498F4F6881A92724A3B16632F6882D54B5B9D1387E0B6,text,蓝色礼服——海军陆战队制服中最常见、最正式的礼仪用军装。,OK,
2752,game_t02751,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,710A7ABBC7A416CE2037FE3BCFCB980DFECF0ABE0465328DB0230DABEB7DCC86,text,「我被选入仪仗队了。说是要鸣放礼枪。」,OK,
2753,game_t02752,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,C1865166849A4B0017C078C69E3DB7D70E42BED06A930C4ECDAE718EB5AB639D,text,「……是吗」,OK,
2754,game_t02753,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,49F1852A8D8228EFF8F75BA2969A81A8567466B832128B50EEB7827716380D59,text,原来如此，用海军陆战队凑齐，组成仪仗队啊。,OK,
2755,game_t02754,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,41F95C265DE28BFB587134818A7602B98C6EE7FCB19AA056B2BF1A22A0940466,text,海军的家伙们看来，我们海军陆战队……也是一种国家的象征。大概，是舰长的关照吧……,OK,
2756,game_t02755,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,3F01D8D31E97870246B1E3DDE604D16307EE35C260B494D208EDC682617F7AE3,text,「但是你看，那套制服好歹是定做的吧？有尺寸合适的人真是太好了……」,OK,
2757,game_t02756,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2758,game_t02757,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,C139A8F9A07A18AC3977D83EEC3A4F1F287EC7DBF2FFCECBB10F8B6405203403,text,「那个……我怕威尔会不高兴」,OK,
2759,game_t02758,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,881FC7C794E7E63FD6382477F52FCFF52B4DA22711748929D49AC3A1F901669D,text,「……没关系吧。用死去的同伴的装备活下去，这不是基本吗」,OK,
2760,game_t02759,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,2C173CD1907A04F10B9C87E5CAF3CD77EAE29DC1008752A30016ED1BAD3ABCD0,text,「那个啊，连死去的同伴的份一起吃下去活下去，这不是基本吗？」,OK,
2761,game_t02760,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,39E46E37FA0184BD85A3D920A043112C47C8B35C5F5F7C1655B7B2E18865595A,text,「……就像你之前说的那样」,OK,
2762,game_t02761,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,833783CAC366D16A16FC24B18523C06151389B255375639377553202B3653A62,text,「……是啊。原来是这样啊。」,OK,
2763,game_t02762,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,A82E6C3D9DB5D1097CDD9E67B4917B6D0A68CBCFA97635C747A54C9329E9CDBB,text,「……别在意奇怪的地方啊」,OK,
2764,game_t02763,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,93E5F6ED624C49ABD63D187F9F2EE835AB0F5CAB27D5BFA3D7A46FCD0E2B1B14,text,明明性格要强，却还是在奇怪的地方费心。,OK,
2765,game_t02764,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,FA58C121BF728ACC085C606AE00EE8C70958961C99BD419018E136C94FE8317F,text,不，不对。从一开始，莉莉娅就一直在为我、为我们操心。,OK,
2766,game_t02765,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,06C458323C937DF5034B90A8BB339F0A2188D1F8B80371563DAB743F8C1B0792,text,只是我没能察觉到而已。,OK,
2767,game_t02766,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,98AE737472668D11265CC1F81C204946231C6EE693423B190EA9296EFC30A379,text,「嗯……」,OK,
2768,game_t02767,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,1550909EBF4E79C5081F00EDA39FF0B693DEF504BF6601CF341D11642D3667EB,text,「……我觉得没用？」,OK,
2769,game_t02768,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,ACD2B9073ED7233E73841A00A1AC6EFDF93F02A83F21FCEC2A95B4E391D2F7EF,text,「……我不知道啊」,OK,
2770,game_t02769,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,9D0586327020EA939A6BD01D70D733D0ABE38B1515832C8D01101B51B8A0D3C9,text,「……是吗。也是啊。」,OK,
2771,game_t02770,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2772,game_t02771,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,FD8138A40934646DA5C8F1326C7F75F0DB3A37026CCA08A3C55D7AF7200A8253,text,「但是呢，我——」,OK,
2773,game_t02772,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,E521F7084692C1FAA3C149BDACD5C8611241BF7B84F4D8DF223FA8B7CC319000,text,「――昨天和队长说话的时候……关于资源啊、现实论的话题的时候」,OK,
2774,game_t02773,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2775,game_t02774,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,483B84059AA7C6F36B14D580D0E720040FE8C588F1C938B502DAD99BF0BC5102,text,「……还以为在那里……会被威尔否定呢」,OK,
2776,game_t02775,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,4BCC687B7E257637E5B0B30369B604EB5235142FFD4D5824A1B492D1776DD006,text,「为了生者、为了生存、为了向外伸手的资源，能消耗在并非必需的精神行为上吗」,OK,
2777,game_t02776,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2778,game_t02777,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,6AB04AD796F31ED3F7ED6B5AF889381A9DEF6B080CA724BC0DE4C5FA9A8C7122,text,「……不过，这最终应该由负责舰船的人们来判断。」,OK,
2779,game_t02778,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,E8FF94E3F4EC847A0119A5E7378AA14750E933ABEF83A664973BAEB5665C785A,text,「姑且……想道个谢……」,OK,
2780,game_t02779,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,C479720D9090AB2CBF39C33AEC45CA8FEE51D3F56DA010853AEF65B472D9AB99,text,「又不是什么值得道谢的事」,OK,
2781,game_t02780,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,E05BD8C130A17BB27D374D490F5656B8C179044478FA0E1EF0D6D9689BA69CBF,text,只是到现在为止，没有说该说的话，也没有摆出该有的态度而已。而且……,OK,
2782,game_t02781,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,EE23EA414D20214C879C5810E96F51BC1B0E40398DF390EC72DC1CDC7FA3274C,text,「但是……！」,OK,
2783,game_t02782,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,883EA18DF5C1EED547683441266A1CD62FBCD3F1F7BB2C278D249FB5603A6C8F,text,「我说过了吧？不知道啊，到头来。」,OK,
2784,game_t02783,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,0CA6DD258C8CE76BEDDD8FF9412F42C9EA84F9DFE03E9BD59423CE0BD4BD501E,text,至今，我仍然不明白什么是“正确”。,OK,
2785,game_t02784,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,9823D33FA16BE2D8936B937B1A03DA5BDAF3289C52700961AC5FA5E7918C1722,text,那种东西，也许谁也不知道吧。,OK,
2786,game_t02785,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2787,game_t02786,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,BC298C42F99E2828C7090988324AAC6D9E31B3471E4860C55DFFD869FF256456,text,「我只是在那个场合说了该说的话。之后由上级做出判断，下达命令。」,OK,
2788,game_t02787,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,AC5481C3D2E0C8716F2E2CBD6B71E2093C6A5CCD8F80DEDF56F475FF4444EC7F,text,「那……话是这么说……但……」,OK,
2789,game_t02788,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,DED72B9B677C38B5E2B648CB665CF3E303FA1F6912890B131DDD178D211EF082,text,「我是不是觉得浪费，和这件事无关吧？」,OK,
2790,game_t02789,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,865A1339A1AB6F8DB0FFCEB58332AE95B93F44E620A4957AE9B44DF4177FC1BC,text,「……唔！　那不对，因为——」,OK,
2791,game_t02790,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,8C56BAD62C1512855AB257217EAEC5A69C1B696E8B00933997F07D93F4F68F0C,text,「不是挺好的嘛，结果不还是成了『命令』吗。还是舰长亲自下的。」,OK,
2792,game_t02791,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,2F5DDCA1C317CAB54825B04E30D23EB62EC14CC07128C6CBC0DF4BC4AF52DB26,text,「…………」,OK,
2793,game_t02792,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,DEDC5111FDF0C859B9D2C337FFBCCBB7474EE2B011DECCAD9C64084E0C2E72B3,text,「……这是任务了。剩下的只有去做。永远忠诚，啊。」,OK,
2794,game_t02793,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,DFD173ACC447403F78540C8D4580E786E92D975AED603458C150CDF660621F7D,text,呵呵。永远忠诚……好词啊。,OK,
2795,game_t02794,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,B2DDAC89AA58A25B3DE9829C5C18B3C78B9414C3CB701D050A70E965C1C543FC,text,不愧是神在世界上创造的第二支海军陆战队，它的座右铭。,OK,
2796,game_t02795,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,,A6217506FD793C6E89C17E69C04196A8D800702911616F75EC31E4AD727D00A6,text,现在……这样就好。,OK,
2797,game_t02796,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,2538775FA77BE23811D0382DFF31420DBB4BB889870E9418C20E0CC709A70645,text,「威尔……什么啊，结果又回到那里了……！？」,OK,
2798,game_t02797,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,ウィル,BB04686D8E849C8F0B8799C7EC92CFB14A102756915D764B731C8FAB5A5AF537,text,「——抱歉。我想起有事了。」,OK,
2799,game_t02798,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,DF511297459BD263F524FEC2A735282D022C0FDD404CEF67EEB96D87F67E3581,text,「喂……！　干什么，给我站住！」,OK,
2800,game_t02799,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,EDD2EA51807484A4A6E652EAD3D1DF2FA32702FFC9FC923F929F5CC11AAE9153,text,「什么啊，真是的……」,OK,
2801,game_t02800,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,1514A8F85645B7B7328DBE5BB48E10BF14CD32E7E800562D31D259EF4A6917E5,text,「……我以为……你会理解我的……」,OK,
2802,game_t02801,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,83AE0080AC09266C986AB2D39EA049CAFAA7F604B393BFD1E84E6A6E2EDA5A58,text,「青春着呢」,OK,
2803,game_t02802,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,CA32EBF61564126BA20E2DA51BE7D3716AD6EF460865F979262F27CFEFA20205,text,「呀！」,OK,
2804,game_t02803,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,E222C737567ABF5B37BA41F7D87169431CBDF8A23F3FE330318B6D09470FEE70,text,「梅尔——！　喂，到底是从哪里……！？」,OK,
2805,game_t02804,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,69658B3F68D1CE43B4C7CAE2685683808BA4DC207A9B403A765537351B94B20C,text,「哈哈。从一开始就在你身后」,OK,
2806,game_t02805,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,5EFFE6C301FFC754FB25E2E827997D491892197D617A4A345A610CB9466F9FCF,text,「……啊啊，真是……」,OK,
2807,game_t02806,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,CDA34756B56E8621623734E0C988F114FD2CCF526D60D1BD85B61778F158BF23,text,「……喂，威尔 Boy……有点变了？」,OK,
2808,game_t02807,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,23658AED01A43B1B69D9BAABE13F4017DFC15D210C53D887EA89BB68D6E781FF,text,「呃……不，我只是觉得你变了。你还是那么迟钝啊」,OK,
2809,game_t02808,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,46F62192007618D25420431D54FF7ED1B615998AA6D780EAB3E28282721CB93E,text,「呼——嗯。呼呼——嗯」,OK,
2810,game_t02809,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,0D2483F0A013840C34D44EE881A053BF77C93C0091266512F6234A5FCBBE4FB5,text,「……什、什么啊」,OK,
2811,game_t02810,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,23E33D9E96037943E4581935EDBE9844EB4B1DF5D345897D66419257D0189055,text,「依我看啊，谢尔贝里君」,OK,
2812,game_t02811,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,835193FC14FB930D9DF8CF1BF7D43BC114803178C4107FA8FD14B95372A285F5,text,「……嗯？」,OK,
2813,game_t02812,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,F5873B181C5763E082EA079D89A9135E60EB647E58E284217B79B77100B5E6FD,text,「你也不赖嘛」,OK,
2814,game_t02813,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,5AB6F30ABDBD284147AF8C066A516D3DBBCF010485FB94B77CD7F38B6951D122,text,「等……我也……？　哪里……？」,OK,
2815,game_t02814,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,A73AB92F58525C267CA9F067CC54BB4DFB41B9E7221AFE92835788AC9186CB85,text,「喵哈哈！哎呀，真是青春啊。不错呢，美国啊」,OK,
2816,game_t02815,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,41779B1792536E9E3584611E80C49E09A188CD3F452538F88B7492672354303B,text,「那个啊……梅尔，你是不是有什么奇怪的误会！」,OK,
2817,game_t02816,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,4FAF084DAE54E63028AE3ADD283B23981B1FBB9E32D104412DBF73BA0FCE74BF,text,「不不，没什么好害羞的」,OK,
2818,game_t02817,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,6865A3FC05AAD6F4488E1E79041437AB661D508CCB8317ADACE12B99E3DA6E71,text,「梅尔……让我展示美国海军陆战队式的亲爱之情吧」,OK,
2819,game_t02818,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,F7980A770287F94099A0345839332D90FE8B776495AEB3D98061CF90B2ED6BD6,text,「我就客气了。青春是误解」,OK,
2820,game_t02819,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,B5A38DB3B7F66F16B3DF5840AE7BB2D68818342DEE064B9791A5CFE06573D1D0,text,「已经……」,OK,
2821,game_t02820,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,7BBEE0755A2D40BEC3EAEA88514D56F203EE9EA0F7D99CB72FDF4570F13661B3,text,「不过啊……我听说了哦」,OK,
2822,game_t02821,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,7D9DE2946DF22A7BA16D8B12967E0949F89F17F8898E03DDFAFAB7B8E5BFF9E8,text,「……军葬？」,OK,
2823,game_t02822,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,03237E4BE2F7C517CC55D438F6D93DF26EC914E6BF8E72F85AC74B498CB2CA87,text,「哦。……你做了件好事啊」,OK,
2824,game_t02823,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,F9CA93425B3A3209405CA92086715D68ED8F0F2225A656FC17CC9B0E5691E6FC,text,「……是吗。那样就好了……」,OK,
2825,game_t02824,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,4DA2B5617716D3C21F46659D4FBF17D52309D81AC68287533C4EB78533D2CFFC,text,「我们澳洲军也会参加典礼哦。正好是个机会嘛」,OK,
2826,game_t02825,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,5E72A3D7085E5934DACB3B905BD7661868E1D1CADE45E325B6566253B4AFF961,text,「姑且……？」,OK,
2827,game_t02826,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,7AD1A92A012672FF4719120D3FDEE64A0AC4780553AA642EEC353CEB918300C5,text,「……我们的舰船不是核动力母舰啊」,OK,
2828,game_t02827,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,A38E8EA46EB0306909D85A7748D45CC6AA7693A4634ED68B6D37997E5C704F56,text,「啊……」,OK,
2829,game_t02828,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,EE29FDDA5A8C20E5CE9A2D599A56DDE1F41BAF17AC50CBBF7BAEBF3D3865C24E,text,「大家，水葬已经完成了。在太平洋的正中央呢」,OK,
2830,game_t02829,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,018EDA017F721F7459169CE3586815841165A90CF5C0AD3256FFAA342CA6BB81,text,「这样啊……」,OK,
2831,game_t02830,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,32CF3EDD49A18812E7D757715F4BEB3590809451F7578EC4C9C8BBA3DA0DBCDD,text,「嘛，大体上我方旗帜数量不够呢」,OK,
2832,game_t02831,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,05CBD227D259D417E64265DAA2180B5156D4CC7BA359D84715D98F5E871D3ED3,text,「……旗？」,OK,
2833,game_t02832,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,00E10665F0B0C37EB2FA1606F036E58CB4740C7905F2D8405B4AB62B20E6A542,text,「棺材上盖的国旗啊。……听说你那边积了不少？」,OK,
2834,game_t02833,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,D2266DA1404045ABE04BC98261400DF2476655A515D2BE9E118ADD6C0291AD76,text,「诶……？不，我没听说……」,OK,
2835,game_t02834,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,16B873ECDD0CD260847FCEC2DD60F761F9F4567C8F25E7A1568F47F000677481,text,「本来打算在欧亚大陆的占领地上大肆铺开的。喵哈哈哈，不愧是美国人啊！」,OK,
2836,game_t02835,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,136EEC13BA209AC314AF76232D7041285806692D4E78763B0C3E53DD8C8128CC,text,「……并非完全无法否定，这点让人难受啊」,OK,
2837,game_t02836,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,9BAF0F5C5D15F271577FE990897072B321E9A13C020F85977E93FD039D0831D9,text,「嘛，算了算了」,OK,
2838,game_t02837,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,43CF1797F04B3105FD8303B74CD2B21A6B3ADD1B62759F52F95B02FBFEC09A96,text,「……梅尔？」,OK,
2839,game_t02838,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,35F4747A2F43A12839A90BF6E5297DD31792A7E5DDA56B976A48D45F2062B2E8,text,「这种东西啊，意义什么的都是各自随意发现的。」,OK,
2840,game_t02839,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,EFC7553B9A95A900E7EE908C69D571F4CC3F2D99F9FEFD53B77A5E7C1D93F506,text,「…………！」,OK,
2841,game_t02840,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,メルヴィナ,CEB34BCD73730201CFC342B6DF3CB2205DF056F75C23C6D93C395BFB61D9113B,text,「明天，我很期待哦。真的，你们干得不错。拜拜！」,OK,
2842,game_t02841,070_UAF_DAY97_01.egpack,070_UAF_DAY97_01,リリア,59E98E5BE2CA185C02D72606E9C60AA70AD6AD03994361FF60BC23E2A00ECDD1,text,「……搞什么啊，威尔和梅尔……」,OK,
2843,game_t02842,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,572F6FC636669A30B978481A0E0BBF28227E9C858AD8C7B1C6C06A7B49C237C7,text,「从那天起，已经过了三个月。」,OK,
2844,game_t02843,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,C010CA6A7FA6AE7A6DD78D5930DD32DB8E6877D66CE02223C01A1058B741DEA5,text,「今天，距那一日已过去98天，我们获得了胜利」,OK,
2845,game_t02844,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,A5C1226F81BBFEFD61635B98BE12FB154C643350948EAF18E89E9CB3ECA43BF5,text,「将所有HIVE从这个地球上消灭殆尽，连那个原始HIVE也化为灰烬」,OK,
2846,game_t02845,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,6475B0A8B37BD37773A59383E0D3856CAD59D9F88FCAE735CCDF1A655C5C13FA,text,「经过长达30年、夺走数十亿宝贵生命、使广阔国土荒废的BETA大战，我们终于画上了句号。」,OK,
2847,game_t02846,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,9E0138510C2941C3C74A1AC7B3A664E5E2C2899DAAEB0442E0FDE8511B66A07D,text,「我们面前，人类的新时代、通往复兴的光辉道路已经开辟，那一天，参加巴比伦作战的所有官兵一定都深信不疑」,OK,
2848,game_t02847,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,EA5318E445EB5156FEF66A0D1C14CB87155285C7701E5451E73352A003E5136C,text,「但是，赋予我们的是这片大地」,OK,
2849,game_t02848,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,7367032303045C90DC2FDF0EEF3A1150A589CABAA340BE998472DA2842EF0855,text,「由于大海崩失去了欧亚大陆的大地，持续不断的灾厄导致许多同胞失去了生命」,OK,
2850,game_t02849,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,EA6793505B9AD2613BF47C8C08D353E0556DCB5D1015683327A7FB3E199477CE,text,「我们为消灭BETA付出了过于巨大的代价。」,OK,
2851,game_t02850,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,4F73F2D0973268D555236301215BD6A16ED9F82B979C7BACE6AF4F6452BF71DC,text,「尽管如此——我仍要在此宣言。我们终于，得到了这片大地」,OK,
2852,game_t02851,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,DEF06EAD5B8143D44A9AC3397262188A3E00615B1A9E008C00937F63BFE38711,text,「我们活着」,OK,
2853,game_t02852,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,495CBA557958A6CD6FBD57A421BBD171AB19B244FF86C75CEFB2612E77C6DA26,text,「我们，在这片大地上生存下去」,OK,
2854,game_t02853,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,2C51C7992F1372A7B76070AFF225F9DFF21B18B1843921D9C7642B53E1EEBEB5,text,「——没有BETA的世界，人类再次统治的这个地球，是你们亲手赢得的。」,OK,
2855,game_t02854,080_UAF_DAY98_01.egpack,080_UAF_DAY98_01,オールストン准将,DE5E5E8DC91CB9D49B5D0F99AB4BE949D3B7F343BA07A54A638DB37E4592E0F6,text,「阵亡将士纪念日——这是悼念古今所有在一切战斗中失去生命的将士，并赞颂其功绩的一天」,OK,
