"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"4857","pf:static:photonflowers11.rio.002:1513970884:00046695","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","そしてそれは暁光新聞の記者を喜ばせ、<03>この訓練校に少なからぬダメージを与えるだろう。<01>","那会让晓光新闻的记者欣喜，并给这所训练学校造成不小损害。<01>"
"4858","pf:static:photonflowers11.rio.002:1513970884:00047027","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","そして私は…<03>…<03>居場所を失うのだ。<01>","而我……将失去自己的归属。<01>"
"4859","pf:static:photonflowers11.rio.002:1513970884:00047153","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「…<03>…<03>やはり、<03>なんとかするしかない」<01>","【美知留】「……果然，只能设法解决」<01>"
"4860","pf:static:photonflowers11.rio.002:1513970884:00047287","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","より最悪なのは、<03>この件が本当の意味で何かに利用されることだ。<01>","更糟的是，这件事可能会被用来达成某种真正的目的。<01>"
"4861","pf:static:photonflowers11.rio.002:1513970884:00047471","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","負傷者が鎮圧される側だけに収まれば、<03>それは上層部の想定通りだろう。<0A>でも、<03>暴動が陽動だとしたら…<03>…<03>？<01>","如果伤员只出现在被镇压的一方，那大概仍在上层的预想之内。<0A>可是，如果暴动本身只是佯动呢……？<01>"
"4862","pf:static:photonflowers11.rio.002:1513970884:00047853","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","その狙いが、<03>個人的、<03>あるいは組織的な怨嗟による神宮司教官の排除にあるとしたら？<01>","如果真正目标，是出于个人或组织怨恨排除神宫司教官呢？<01>"
"4863","pf:static:photonflowers11.rio.002:1513970884:00048261","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","ただでさえ、<03>あれだけ候補生達の恨みを買っている神宮司教官だ。<01>","神宫司教官本来就已经招致了那么多候补生怨恨。<01>"
"4864","pf:static:photonflowers11.rio.002:1513970884:00048401","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","候補生の純粋な怒りを利用し、<03>この件を利用して復讐をもくろむ者達も多いはず。<01>","想必也会有不少人利用候补生单纯的愤怒，借这件事图谋复仇。<01>"
"4865","pf:static:photonflowers11.rio.002:1513970884:00048675","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","狩野だけではなく、<03>摘発された闇ルートの恩恵を享受していた連中にとっては、<03>願ってもない復讐の機会だろう。<01>","不仅是狩野；对那些曾从已被查处的地下交易渠道获利的人来说，这也是求之不得的复仇机会。<01>"
"4866","pf:static:photonflowers11.rio.002:1513970884:00049085","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「暁光新聞はそこに無関係だと思いたいが…<03>…<03>」<01>","【美知留】「我希望晓光新闻与此无关……」<01>"
"4867","pf:static:photonflowers11.rio.002:1513970884:00049315","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","…<03>…<03>いや、<03>常に最悪は想定しなければ。<01>","……不，必须始终预想最坏情况。<01>"
"4868","pf:static:photonflowers11.rio.002:1513970884:00049455","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","今こそ、<03>私が神宮司教官と候補生達の間に立ち、<03>双方に益をもたらすべき時なんだ。<01>","现在正是我站在神宫司教官与候补生之间、让双方都受益的时候。<01>"
"4869","pf:static:photonflowers11.rio.002:1513970884:00049771","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","――それは完全に逃避だった。<01>","——那完全是在逃避。<01>"
"4870","pf:static:photonflowers11.rio.002:1513970884:00049875","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","三浦の死と、<03>生死の境をさまよう藤澤から目を逸らしたかったのだ。<01>","我只是想把视线从三浦的死，以及仍在生死边缘的藤泽身上移开。<01>"
"4871","pf:static:photonflowers11.rio.002:1513970884:00050231","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","何か他の思考に没頭していないと、<03>自分で制御できない感情に翻弄されてしまいそうだった。<01>","如果不沉浸在其他思考里，我仿佛就会被自己无法控制的感情摆布。<01>"
"4872","pf:static:photonflowers11.rio.002:1513970884:00050497","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","今にして思えば、<03>これは私の癖だ。<0A>子供の頃からそうだった。<01>","现在回想起来，这是我的习惯。<0A>从小时候起就一直如此。<01>"
"4873","pf:static:photonflowers11.rio.002:1513970884:00050773","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","処理しきれない感情に曝されると、<03>思考に逃避して平静を保とうとするのだ。<01>","一旦面对无法消化的情绪，我就会逃进思考里，以此维持平静。<01>"
"4874","pf:static:photonflowers11.rio.002:1513970884:00051065","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","安心を得るために、<03>常に最悪を想定しその対策に没頭する。<01>","为了获得安心，我会不断预想最坏情况，并沉浸于制定对策。<01>"
"4875","pf:static:photonflowers11.rio.002:1513970884:00051313","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","そして最悪の事態が訪れなかったことを確認し、<03>更に安心を得ようとする。<01>","然后确认最坏情况没有发生，再从中获得更多安心。<01>"
"4876","pf:static:photonflowers11.rio.002:1513970884:00051591","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","その逃避の積み重ねが、<03>今の私を形成したのだ――。<01>","正是这种逃避不断累积，塑造了如今的我——<01>"
"4877","pf:static:photonflowers11.rio.002:1513970884:00051743","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"4878","pf:static:photonflowers11.rio.002:1513970884:00051815","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","もう時間がない…<03>…<03>。<01>","已经没有时间了……<01>"
"4879","pf:static:photonflowers11.rio.002:1513970884:00051905","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","あと２０分も経てば、<03>他の分隊長達が私の様子を確認しにくるだろう。<01>","再过二十分钟，其他分队长就会来确认我的情况。<01>"
"4880","pf:static:photonflowers11.rio.002:1513970884:00052125","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","それまでに、<03>なにがしかの成果を目に見える形で出さなければ…<03>…<03>！！<01>","在那之前，必须以看得见的形式拿出某种成果……！！<01>"
"4881","pf:static:photonflowers11.rio.002:1513970884:00052287","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「…<03>…<03>…<03>…<03>…<03>…<03>」<01>","【美知留】「………………」<01>"
"4882","pf:static:photonflowers11.rio.002:1513970884:00052367","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","狩野と佐久間が拠り所とする大義名分を無効化するには、<03>最低でも神宮司教官による発言の訂正がマストになる。<01>","要使狩野与佐久间赖以行动的大义失效，最低限度也必须让神宫司教官更正发言。<01>"
"4883","pf:static:photonflowers11.rio.002:1513970884:00052829","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","その首級なしに、<03>候補生たちの怒りは収めようがない…<03>…<03>。<01>","拿不到这份战果，就没有办法平息候补生们的愤怒……<01>"
"4884","pf:static:photonflowers11.rio.002:1513970884:00053007","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","だが、<03>感情で吐いた暴言ならともかく、<03>立場で放った言葉をあの人が覆すとも思えない…<03>…<03>。<01>","可是，如果只是感情冲动下的失言还另当别论；我不认为那个人会推翻自己出于立场说出的话……<01>"
"4885","pf:static:photonflowers11.rio.002:1513970884:00053529","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"4886","pf:static:photonflowers11.rio.002:1513970884:00053601","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","藤澤","【藤澤】「――なによ、<03>ここにきてだんまり？<0A>ったく、<03>これだから頭の良い奴は…<03>…<03>。<0A>あれこれ考えて前に進まないったら」<01>","【藤泽】「——怎么，都到这一步了还一声不吭？<0A>真是的，聪明人就是这样……<0A>东想西想，结果一步也不往前走」<01>"
"4887","pf:static:photonflowers11.rio.002:1513970884:00054045","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","竹宮","【竹宮】「――やめてよ、あたしが聞きたいのはあんた自身の言葉よ、<03>伊隅ッ！？<0A>――理詰めの常套句なんかじゃない！」<01>","【竹宫】「——够了，我想听的是你自己的话，伊隅？！<0A>——不是那种靠逻辑拼出来的套话！」<01>"
"4888","pf:static:photonflowers11.rio.002:1513970884:00054365","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「…<03>…<03>まったく、<03>あんたたちの言う通りだわ」<01>","【美知留】「……真是的，你们说得完全没错」<01>"
"4889","pf:static:photonflowers11.rio.002:1513970884:00054563","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","神宮司教官は、<03>小細工や話術が通用するような人じゃない。<01>","小手段和话术，对神宫司教官那样的人根本不起作用。<01>"
"4890","pf:static:photonflowers11.rio.002:1513970884:00054779","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","だったらとにかくぶつかるしかない――出たとこ勝負だ。<01>","既然如此，就只能豁出去正面交涉——临场见招拆招。<01>"
"4891","pf:static:photonflowers11.rio.002:1513970884:00055113","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","あの時のように…<03>…<03>教官が折れるまで食らいつく。<0A>今の私にはそれしかない。<01>","像那时候一样……紧咬不放，直到教官让步。<0A>现在的我只有这个办法。<01>"
"4892","pf:static:photonflowers11.rio.002:1513970884:00055413","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","皆の代表意見だとか、<03>誰かの言葉を笠に着るのではなく、<03>自分がこうしてほしいという生の言葉をぶつけるしかない。<01>","不能拿“大家的代表意见”或别人的话作挡箭牌，只能把“我希望你这样做”的真心话直接告诉她。<01>"
"4893","pf:static:photonflowers11.rio.002:1513970884:00055939","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","みちる","【みちる】「…<03>…<03>…<03>…<03>」<01>","【美知留】「…………」<01>"
"4894","pf:static:photonflowers11.rio.002:1513970884:00056011","photonflowers11.rio.002","crsa:photonflowers11.rio.002@1513970884","","死んだ三浦と瀕死の藤澤に対する私の思い…<03>…<03>私自身の思うがままを伝えて、<03>お願いするしか…<03>…<03>。<01>","我对已经死去的三浦和濒死的藤泽怀有怎样的感情……只能把自己真实的想法告诉她，然后请求她……<01>"
