"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"5224","game_t05241","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","私、\wこんな服着てたっけ？　\p","我原来穿着这样的衣服吗？\p"
"5225","game_t05242","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","なんていうのか、\w白い術衣のようなもの。\p","该怎么说呢，像是一件白色的手术衣。\p"
"5226","game_t05243","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","でも、\w術衣ってなんだっけ…\w…\w？\p","可是，手术衣是什么来着……？\p"
"5227","game_t05244","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","唯依","「…\w…\wあ」\p","「……啊。」\p"
"5228","game_t05245","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","あの女の人って…\w…\wあれだ、\w看護師さんだ。\p","那个女人……对了，是护士。\p"
"5229","game_t05246","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","それくらいは格好でわかる。\p","看她的衣服，这点我还是看得出来的。\p"
"5230","game_t05247","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","なんか驚いたような顔で私を見てるけど…\w…\wなんだろう。\p","她一脸惊讶地看着我……怎么了？\p"
"5231","game_t05248","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","唯依","「…\w…\wぁの」\p","「……请……问……」\p"
"5232","game_t05249","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","あ、\wまって…\w…\w声が出にくい。\p","啊，等一下……很难发出声音。\p"
"5233","game_t05250","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","ああ、\w行っちゃった。\p","啊，她走掉了。\p"
"5234","game_t05251","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","…\w…\w見えないところでなんか私のこと話してる。\p","……她在我看不见的地方说着我的事。\p"
"5235","game_t05252","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","看護師","「――先生っ！　篁さんが意識を取り戻しました！！」\p","「——医生！篁小姐恢复意识了！！」\p"
"5236","game_t05253","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","先生…\w…\w？　\p","医生……？\p"
"5237","game_t05254","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","え～と、\w看護師さんがいるから…\w…\w。\p","嗯——因为这里有护士……\p"
"5238","game_t05255","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","あれ、\wそう言えば、\w篁って…\w…\w私のことだよね？\p","奇怪，说起来……“篁”是在叫我吧？\p"
"5239","game_t05256","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","看護師","「先生、\wここです！」\p","「医生，在这里！」\p"
"5240","game_t05257","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","あ、\w頭の上の方から声がする。\p","啊，声音从我头顶那边传来。\p"
"5241","game_t05258","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","足音もだんだん近付いてくる。\p","脚步声也越来越近了。\p"
"5242","game_t05259","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","医師","「――篁唯依少尉、\wだね？」\p","「——你是篁唯依少尉，对吧？」\p"
"5243","game_t05260","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","唯依","「――いっ…\w…\wたッ！」\p","「——好……痛！」\p"
"5244","game_t05261","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","頭、\w凄く痛い…\w…\w。　\p","头好痛……\p"
"5245","game_t05262","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","あ、\w今度は男の看護師さんと、\wおじさんが見える。\p","啊，这次看到了一个男护士，还有一个大叔。\p"
"5246","game_t05263","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","そのおじさんがたぶん先生。\p","那个大叔大概就是“医生”。\p"
"5247","game_t05264","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","…\w…\wということはお医者さまだ。\p","……也就是说，他是大夫。\p"
"5248","game_t05265","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","だとすれば、\wこの頭痛を何とかしてくれるかも知れない。\p","既然是医生，或许能帮我想办法缓解头痛。\p"
"5249","game_t05266","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","医師","「聞こえていますか篁少尉、\w私の言ってることがわかりますか？」\p","「听得见吗，篁少尉？能明白我说的话吗？」\p"
"5250","game_t05267","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","唯依","「先生…\w…\w頭が…\w…\w痛いです…\w…\w」\p","「医生……我的头……好痛……」\p"
"5251","game_t05268","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","何とか声も出て来た。\p","总算能够出声了。\p"
"5252","game_t05269","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","考えもちょっとずつ繋がり始めているみたい。\p","思绪好像也开始一点点连起来了。\p"
"5253","game_t05270","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","あとはこの怠さと頭痛さえなんとかなれば――\p","接下来，只要能想办法消除这种乏力和头痛——\p"
"5254","game_t05271","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","唯依","「とても…\w…\w痛いんです…\w…\wどうしよう…\w…\w」\p","「真的……好痛……怎么办……」\p"
"5255","game_t05272","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","先生は優しそうな笑顔で私の手首を押さえてる。\p","医生带着温和的笑容握着我的手腕。\p"
"5256","game_t05273","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","…\w…\wああ、\w脈を取っているのか。\p","……啊，他是在测我的脉搏。\p"
"5257","game_t05274","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","医師","「大丈夫ですよ、\w君はとても運が良い。身体も心も、\w回復する余地は十分にありますよ」\p","「没事的。你非常幸运。无论身体还是心灵，都还有充分恢复的余地。」\p"
"5258","game_t05275","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","そうなのか…\w…\wよかったのかな。\p","这样啊……那应该算是好事吧。\p"
"5259","game_t05276","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","とにかく頭痛、\wなんとかして欲しいです。\p","总之，希望你先想办法治好我的头痛。\p"
"5260","game_t05277","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","看護師","「先生、\wこの症状は…\w…\wやはり」\p","「医生，这些症状……果然是……」\p"
"5261","game_t05278","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","医師","「記憶障害、\w幼児退行、\w思考力の低下…\w…\w典型的な後催眠暗示の""悪酔い""と過剰投与の副作用だね。斯衛軍は臨床例が少ないから、\w殆どこうなる」\p","「记忆障碍、幼儿化退行、思考能力下降……这是典型的催眠后暗示‘恶醉’反应，也是过量给药造成的副作用。斯卫军临床病例太少，几乎每次都会变成这样。」\p"
"5262","game_t05279","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","旁白","後催眠…\w…\w暗示…\w…\w？\p","催眠后……暗示……？\p"
"5263","game_t05280","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","医師","「特に今回斯衛軍が採用したものは、\w帝国軍より強度が高いものだ。その分、\w副作用も大きく、\w厄介だ」\p","「尤其是斯卫军这次采用的处置，强度比帝国军所用的更高。相应地，副作用也更严重、更棘手。」\p"
"5264","game_t05281","０３０：１９９８年_79：野戦病院　７月１５日.egpack","０３０：１９９８年_79：野戦病院　７月１５日","唯依","「――ッ！？」\p","「——！？」\p"
