"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"7534","game_t07533","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「おもしれーじゃねぇか…\w…\w」","「不是挺有意思的嘛……」"
"7535","game_t07534","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「現在、\w帝国海軍、\w米国陸軍、\w海軍ともに緊急出撃した。我々基地部隊もこれより出撃し、\w通常よりシアトルに近い塩原で防衛線を張ることになる」","「目前，帝国海军、美国陆军、海军均已紧急出击。我基地部队也将随即出击，在比以往更靠近西雅图的盐原布设防线。」"
"7536","game_t07535","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「そのため今回は陸送ではない。噴射跳躍で移動する。推進剤は塩原各所に設置された前線補給施設にて補給せよ」","「因此这次不是陆路运输。使用喷射跳跃移动。推进剂在盐原各处设置的前线补给设施补充。」"
"7537","game_t07536","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","緊急時用の前線補給施設を使用するのか。","要使用应急用的前线补给设施吗。"
"7538","game_t07537","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","推進剤供給計画に支障が出ることになるな…\w…\w。","推进剂补给计划会出问题吧……。"
"7539","game_t07538","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「前線補給施設の割り当てについてはデータを転送する。なにか質問は――？」","「关于前线补给设施的分配，数据已传送。有什么问题吗——？」"
"7540","game_t07539","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","出撃可能戦術機数…\w…\w相変わらず規定の数字には届いていない…\w…\w。","可出击战术机数量……还是达不到规定数字……。"
"7541","game_t07540","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「では以上だ――。各自の奮闘を願う」","「那么以上——。期待各位奋战。」"
"7542","game_t07541","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","低軌道衛星の情報については触れていなかった。軌道変更に手間取ってるってことだよな…\w…\w。","没有提到低轨道卫星的信息。也就是轨道变更还在费功夫吧……。"
"7543","game_t07542","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","センサーのカバーエリアが低くなるのは必然…\w…\w。より一層の注意が必要…\w…\wってところだな。","传感器覆盖范围变小是必然的……需要更加注意……就是这样啊。"
"7544","game_t07543","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「ＧＬよりウォードッグ１。私だ、\w龍浪聞こえているか？」","「GL呼叫战犬1。是我，龙浪，听得见吗？」"
"7545","game_t07544","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「こちらウォードッグ１。お疲れ様です。体調は…\w…\w？」","「这里是战犬1。辛苦了。您身体……？」"
"7546","game_t07545","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「心配を掛けたが、\w安心して眠っていられる状態ではないようなのでな。――大丈夫だ、\w気にするな」","「让你担心了，但似乎不是能安心睡大觉的状况。——没事，别在意。」"
"7547","game_t07546","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","嘘だ…\w…\w。まだ回復したわけじゃない…\w…\w。","骗人……。还没恢复吧……。"
"7548","game_t07547","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「第２大隊第２中隊が国境警備から帰還中だが、\w合流まで相当の時間が掛かる。圧倒的に戦術機が足りない状態だ。よって今回は私も前線に出る」","「第2大队第2中队正从国境警备任务中返回，但汇合需要相当时间。战术机严重不足。因此这次我也上前线。」"
"7549","game_t07548","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","第２大隊全部は戻せなかったか…\w…\w。第１中隊は国境に貼り付けかよ！","第2大队没能全部召回吗……。第1中队还贴在国境上吗！"
"7550","game_t07549","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","クソ…\w…\w！　BETA侵攻時にはカナダ軍は動かないという話を定例会議でしたはずだろ…\w…\w！","可恶……！BETA入侵时加拿大军不动手，这事应该在定期会议上说好了的吧……！"
"7551","game_t07550","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解――。米軍の爆撃部隊はどうなってるんでしょうか？」","「了解——。美军的轰炸部队怎么样了？」"
"7552","game_t07551","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「出撃準備中ということだ。だが例によって光線級の存在が完全否定されるまでは動けない」","「正在准备出击。但照例，在完全排除光线级存在之前不能动。」"
"7553","game_t07552","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","だろうな…\w…\w。この辺は変えられない鉄則なのか…\w…\w。","就是啊……。这一带是无法改变的铁则吗……。"
"7554","game_t07553","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「しけた顔をするな。ウォーケン少佐より通信があった。米国戦術機部隊も移動を開始した。内陸に防衛線を築き、\w沿岸の帝国と合わせて半包囲網を作るべく、\w相当数が出撃している」","「别哭丧着脸。沃肯少佐发来通信。美国战术机部队也开始移动了。为了在内陆构筑防线，与海岸的帝国军形成半包围网，相当数量的部队已经出击。」"
"7555","game_t07554","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解！」","「了解！」"
"7556","game_t07555","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","くそ…\w…\w！","可恶……！"
"7557","game_t07556","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","また顔色読まれちまった…\w…\w！","又被看穿了脸色……！"
"7558","game_t07557","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「私も合流まで時間が掛かる。その間は頼むぞ」","「我也需要时间才能合流。这段时间就拜托了。」"
"7559","game_t07558","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解――！」","「了解——！」"
"7560","game_t07559","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","やってやりますよ――！　少佐おひとりに重荷を背負わしてるようじゃ、\w日本男子の沽券に関わる――！","我干给你看——！要是只让少佐一个人背负重担，那可关系到日本男子的脸面——！"
"7561","game_t07560","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「神宮司少佐！」","「神宫司少佐！」"
"7562","game_t07561","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「機体の準備はできたか？」","「机体准备好了吗？」"
"7563","game_t07562","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「は――！　あの…\w…\w」","「是——！那个……」"
"7564","game_t07563","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「…\w…\wどうした？」","「……怎么了？」"
"7565","game_t07564","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「い、\wいえ…\w…\w」","「不、不……」"
"7566","game_t07565","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「なにもないなら、\w行くぞ」","「既然没什么，那就走了。」"
"7567","game_t07566","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「あ…\w…\wは、\wはい！　ご武運を――！」","「啊……是、是的！祝您武运昌隆——！」"
"7568","game_t07567","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「…\w…\w兵装確認完了。…\w…\wすまんな、\w楠本」","「……兵装确认完成。……抱歉啊，楠本。」"
"7569","game_t07568","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「整備ガントリー開放完了。出撃可能です」","「整备架开放完成。可以出击。」"
"7570","game_t07569","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「でるぞ」","「出发了。」"
"7571","game_t07570","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「少佐…\w…\w…\w…\w。お気をつけください…\w…\w」","「少佐…………。请多小心……」"
"7572","game_t07571","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「中尉、\w推進剤補給の順番です。補給を開始してください」","「中尉，轮到您补给推进剂了。请开始补给。」"
"7573","game_t07572","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「了解」","「了解。」"
"7574","game_t07573","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","乱戦になる可能性が高い。推進剤はしっかりと補給しておかないと…\w…\w。","很可能会陷入混战。必须好好补充推进剂……。"
"7575","game_t07574","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","第一次防衛線の展開は間もなく完了する…\w…\w。","第一防线的部署马上就要完成了……。"
"7576","game_t07575","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","…\w…\wってことは、\wそろそろだな。","也就是说，差不多到时候了啊。"
"7577","game_t07576","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「データリンク情報きました。集結した前哨部隊が敵中部に分断攻撃を継続中。また洋上警戒に当たっていた米国海軍が先行して支援砲撃を開始」","「数据链接信息来了。集结的前哨部队正对敌军中部持续进行分割攻击。另外，负责海上警戒的美国海军已率先开始支援炮击。」"
"7578","game_t07577","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「ただし在シアトル帝国海軍、\w並びに米国海軍本隊の到着はまだ先になります」","「不过，驻扎在西雅图的帝国海军以及美国海军本队抵达还需要时间。」"
"7579","game_t07578","130_転_BETA大規模再襲撃01.egpack","130_転_BETA大規模再襲撃01","","「始まったわね…\w…\w。艦砲射撃と海軍戦術機部隊で、\wどれだけ減らせるかしらね？」","「开始了呢……。靠舰炮射击和海军战术机部队，能削减多少呢？」"
