egpack,id,jp,next_jp_carried_in_this_block
080_UAF_DAY98_01.egpack,game_t02885,棺に掛けられた星条旗を畳み、\w本来遺族が受け取るべきそれを仲間が手にし、\w生者の列へと戻ってゆく。,その繰り返しが、\wいつ終わるとも無く続いていた。
080_UAF_DAY98_01.egpack,game_t02886,その繰り返しが、\wいつ終わるとも無く続いていた。,「艦長、\w全戦死者の安置、\w完了いたしました」
080_UAF_DAY98_01.egpack,game_t02887,「艦長、\w全戦死者の安置、\w完了いたしました」,「――うむ」
080_UAF_DAY98_01.egpack,game_t02888,「――うむ」,「ＢＥＴＡ大戦、\w並びにブルーオーシャン作戦で散った全ての英霊に対し――」
080_UAF_DAY98_01.egpack,game_t02889,「ＢＥＴＡ大戦、\w並びにブルーオーシャン作戦で散った全ての英霊に対し――」,「敬礼――！」
080_UAF_DAY98_01.egpack,game_t02890,「敬礼――！」,「構え――」
080_UAF_DAY98_01.egpack,game_t02891,「構え――」,リリアたちの弔銃隊だ…\w…\w。
080_UAF_DAY98_01.egpack,game_t02892,リリアたちの弔銃隊だ…\w…\w。,あいつ…\w…\wサマになってるじゃねえか…\w…\w。根っからの海兵隊員だな…\w…\w。
080_UAF_DAY98_01.egpack,game_t02893,あいつ…\w…\wサマになってるじゃねえか…\w…\w。根っからの海兵隊員だな…\w…\w。,「撃ッ――！」
080_UAF_DAY98_01.egpack,game_t02894,「撃ッ――！」,何もない大地から、\w何もない空へ――
080_UAF_DAY98_01.egpack,game_t02895,何もない大地から、\w何もない空へ――,「撃ッ――！」
080_UAF_DAY98_01.egpack,game_t02896,「撃ッ――！」,…\w…\w違う。俺たちが生きていくこの大地から、\wあいつらが見守ってくれる空へ――
080_UAF_DAY98_01.egpack,game_t02897,…\w…\w違う。俺たちが生きていくこの大地から、\wあいつらが見守ってくれる空へ――,「撃ッ――！」
080_UAF_DAY98_01.egpack,game_t02898,「撃ッ――！」,「…\w…\w…\w…\w！」
080_UAF_DAY98_01.egpack,game_t02899,「…\w…\w…\w…\w！」,今この地に葬られた全ての魂が、\wこの響きと共に天へと昇っていく。
080_UAF_DAY98_01.egpack,game_t02900,今この地に葬られた全ての魂が、\wこの響きと共に天へと昇っていく。,「…\w…\w柄じゃねえな、\wこんな詩的な発想は」
080_UAF_DAY98_01.egpack,game_t02901,「…\w…\w柄じゃねえな、\wこんな詩的な発想は」,ま…\w…\wこんな時ぐらい信心深くなってもいいだろう。教会に行くべき日曜は１日過ぎちまったけどな。
080_UAF_DAY98_01.egpack,game_t02902,ま…\w…\wこんな時ぐらい信心深くなってもいいだろう。教会に行くべき日曜は１日過ぎちまったけどな。,…\w…\wこれで、\w終わりか。
080_UAF_DAY98_01.egpack,game_t02903,…\w…\wこれで、\w終わりか。,『諸君らの潰えし地は永遠ならざりしも、\w成し遂げたるは不滅なり――』
080_UAF_DAY98_01.egpack,game_t02904,『諸君らの潰えし地は永遠ならざりしも、\w成し遂げたるは不滅なり――』,…\w…\wどこの本で読んだかは覚えてないが、\wいい言葉だ。
080_UAF_DAY98_01.egpack,game_t02905,…\w…\wどこの本で読んだかは覚えてないが、\wいい言葉だ。,俺たちの戦友はこうして、\w永遠に俺たちと共に歩むことになったのだから。
080_UAF_DAY98_01.egpack,game_t02906,俺たちの戦友はこうして、\w永遠に俺たちと共に歩むことになったのだから。,「以上を以って、\wジョン・F・ケネディ母艦打撃群部隊葬を終わる！」
080_UAF_DAY98_01.egpack,game_t02907,「以上を以って、\wジョン・F・ケネディ母艦打撃群部隊葬を終わる！」,「解散――！」
080_UAF_DAY98_01.egpack,game_t02908,「解散――！」,「Dismissed!」
090_UAF_DAY99_01.egpack,game_t02909,また、\w変わりのない朝が来る。,変わりのない眺め。変わりのない孤独。
090_UAF_DAY99_01.egpack,game_t02910,変わりのない眺め。変わりのない孤独。,…\w…\wでも、\w多分昨日戦友を見送った艦内、\wいやこの駐留拠点全ての人間にとって――
090_UAF_DAY99_01.egpack,game_t02911,…\w…\wでも、\w多分昨日戦友を見送った艦内、\wいやこの駐留拠点全ての人間にとって――,この朝は一つ違ったものになっていると…\w…\wそう、\w信じている。
090_UAF_DAY99_01.egpack,game_t02912,この朝は一つ違ったものになっていると…\w…\wそう、\w信じている。,「…\w…\wおはよう」
090_UAF_DAY99_01.egpack,game_t02913,「…\w…\wおはよう」,「…\w…\wおはよ」
090_UAF_DAY99_01.egpack,game_t02914,「…\w…\wおはよ」,「…\w…\w昨日は儀杖任務、\wお疲れさんだったな」
090_UAF_DAY99_01.egpack,game_t02915,「…\w…\w昨日は儀杖任務、\wお疲れさんだったな」,「…\w…\w任務だからね。黙々とやっただけよ」
090_UAF_DAY99_01.egpack,game_t02916,「…\w…\w任務だからね。黙々とやっただけよ」,「なんだよ、\wおとといの俺の台詞、\w根に持ってるのか？」
090_UAF_DAY99_01.egpack,game_t02917,「なんだよ、\wおとといの俺の台詞、\w根に持ってるのか？」,任務だから、\wで返すのは俺の十八番だったからな。
090_UAF_DAY99_01.egpack,game_t02918,任務だから、\wで返すのは俺の十八番だったからな。,「…\w…\wっ！　違うわよ！　そうじゃなくて…\w…\w」
090_UAF_DAY99_01.egpack,game_t02919,「…\w…\wっ！　違うわよ！　そうじゃなくて…\w…\w」,「ま、\w何にせよ終わったんだ。リリアの目論見どおりにさ」
090_UAF_DAY99_01.egpack,game_t02920,「ま、\w何にせよ終わったんだ。リリアの目論見どおりにさ」,「なんか釈然としない言い方ね…\w…\wウィルこそ、\w根に持ってるわけ？」
090_UAF_DAY99_01.egpack,game_t02921,「なんか釈然としない言い方ね…\w…\wウィルこそ、\w根に持ってるわけ？」,「何をだよ」
090_UAF_DAY99_01.egpack,game_t02922,「何をだよ」,「無駄がどうとか何とか――」
090_UAF_DAY99_01.egpack,game_t02923,「無駄がどうとか何とか――」,「それこそ、\w済んだことをどうこう言ってもしょうがないだろ。終わっちまったんだ」
090_UAF_DAY99_01.egpack,game_t02924,「それこそ、\w済んだことをどうこう言ってもしょうがないだろ。終わっちまったんだ」,「…\w…\wふん、\wまあね。確かに終わったわ」
090_UAF_DAY99_01.egpack,game_t02925,「…\w…\wふん、\wまあね。確かに終わったわ」,そう、\w終わったんだ…\w…\w新しい一日を始めるための儀式が。
090_UAF_DAY99_01.egpack,game_t02926,そう、\w終わったんだ…\w…\w新しい一日を始めるための儀式が。,「…\w…\w…\w…\w」
090_UAF_DAY99_01.egpack,game_t02927,「…\w…\w…\w…\w」,「…\w…\w…\w…\w」
090_UAF_DAY99_01.egpack,game_t02928,「…\w…\w…\w…\w」,「…\w…\w朝飯ん時、\wみんなの顔見たか？」
090_UAF_DAY99_01.egpack,game_t02929,「…\w…\w朝飯ん時、\wみんなの顔見たか？」,「…\w…\wえ？　あ…\w…\wなんか私が提案したって話が広まっちゃってたみたいで、\w気恥ずかしくってあんまり…\w…\w」
090_UAF_DAY99_01.egpack,game_t02930,「…\w…\wえ？　あ…\w…\wなんか私が提案したって話が広まっちゃってたみたいで、\w気恥ずかしくってあんまり…\w…\w」,「ははっ、\w何をいまさら照れてんだよ？　でもそうか、\wそりゃ残念だ」
090_UAF_DAY99_01.egpack,game_t02931,「ははっ、\w何をいまさら照れてんだよ？　でもそうか、\wそりゃ残念だ」,偉い奴だよ、\wおまえは。
090_UAF_DAY99_01.egpack,game_t02932,偉い奴だよ、\wおまえは。,艦の連中だって評価してるんだ、堂々としてりゃいいのに。リリアらしくない。
090_UAF_DAY99_01.egpack,game_t02933,艦の連中だって評価してるんだ、堂々としてりゃいいのに。リリアらしくない。,「…\w…\w何がよ」
090_UAF_DAY99_01.egpack,game_t02934,「…\w…\w何がよ」,ま、気づいてないなら俺から言っとくか。
090_UAF_DAY99_01.egpack,game_t02935,ま、気づいてないなら俺から言っとくか。,「…\w…\wどいつもこいつも、\w険の取れた面してやがったよ」
090_UAF_DAY99_01.egpack,game_t02936,「…\w…\wどいつもこいつも、\w険の取れた面してやがったよ」,「えっ…\w…\w？」
090_UAF_DAY99_01.egpack,game_t02937,「えっ…\w…\w？」,「あー、\wリリアはそもそも艦の連中の顔を見慣れてないもんな。でも、\wホントだぜ」
090_UAF_DAY99_01.egpack,game_t02938,「あー、\wリリアはそもそも艦の連中の顔を見慣れてないもんな。でも、\wホントだぜ」,笑っちまうほどに、\wな。
090_UAF_DAY99_01.egpack,game_t02939,笑っちまうほどに、\wな。,今朝の食堂なんて、\wどこの美男美女の集団に踏み込んだのかと思ったぐらいだ。
090_UAF_DAY99_01.egpack,game_t02940,今朝の食堂なんて、\wどこの美男美女の集団に踏み込んだのかと思ったぐらいだ。,「…\w…\wそ、\wそうなんだ。そっか。…\w…\wん、\w報告ありがと」
090_UAF_DAY99_01.egpack,game_t02941,「…\w…\wそ、\wそうなんだ。そっか。…\w…\wん、\w報告ありがと」,「…\w…\wところで、\wウィル自身は、\wどうなの？」
090_UAF_DAY99_01.egpack,game_t02942,「…\w…\wところで、\wウィル自身は、\wどうなの？」,「ん？　俺か。そうだな…\w…\w」
090_UAF_DAY99_01.egpack,game_t02943,「ん？　俺か。そうだな…\w…\w」,リリアが具申を上げた日の夜、散々考えた話だ。
090_UAF_DAY99_01.egpack,game_t02944,リリアが具申を上げた日の夜、散々考えた話だ。,もう分かっちゃいることだが…\w…\wどう言葉にしたらいいんだろうな。
090_UAF_DAY99_01.egpack,game_t02945,もう分かっちゃいることだが…\w…\wどう言葉にしたらいいんだろうな。,「…\w…\wやっぱ、\w生きてる奴が大事だって思ったよ」
090_UAF_DAY99_01.egpack,game_t02946,「…\w…\wやっぱ、\w生きてる奴が大事だって思ったよ」,「…\w…\wな…\w…\w相変わらず強情ねぇ…\w…\w」
090_UAF_DAY99_01.egpack,game_t02947,「…\w…\wな…\w…\w相変わらず強情ねぇ…\w…\w」,「そういうんじゃないよ。強情とか間違ってるとか、\wそういうんじゃない」
090_UAF_DAY99_01.egpack,game_t02948,「そういうんじゃないよ。強情とか間違ってるとか、\wそういうんじゃない」,メルの言ってた通りさ。生きるための方便――俺ら生者って奴は、あえて言うなら、強欲なんだ。
090_UAF_DAY99_01.egpack,game_t02949,メルの言ってた通りさ。生きるための方便――俺ら生者って奴は、あえて言うなら、強欲なんだ。,「え…\w…\w？　生きてる人間優先だって、\wそういう話じゃないの？」
090_UAF_DAY99_01.egpack,game_t02950,「え…\w…\w？　生きてる人間優先だって、\wそういう話じゃないの？」,「何言ってんだよ。リリアだって、\w生きてる人間のためって言いまくってたじゃねえか」
090_UAF_DAY99_01.egpack,game_t02951,「何言ってんだよ。リリアだって、\w生きてる人間のためって言いまくってたじゃねえか」,生きるために、語り継ぐことすら生きる糧にする――そんな生き汚い生者の様を、今や尊いとすら思っている俺がいる。
090_UAF_DAY99_01.egpack,game_t02952,生きるために、語り継ぐことすら生きる糧にする――そんな生き汚い生者の様を、今や尊いとすら思っている俺がいる。,「え、\wあ…\w…\wえ、\wええ？　そ、\wそうね、\wそういえばそうだけど…\w…\w」
090_UAF_DAY99_01.egpack,game_t02953,「え、\wあ…\w…\wえ、\wええ？　そ、\wそうね、\wそういえばそうだけど…\w…\w」,「おいおい、\w艦長の前でもあんだけ大見得切ってきたんだろ？　『そういえば』は無いだろ『そういえば』は」
090_UAF_DAY99_01.egpack,game_t02954,「おいおい、\w艦長の前でもあんだけ大見得切ってきたんだろ？　『そういえば』は無いだろ『そういえば』は」,「それは…\w…\wあの時は色々必死で、\w考える前に言葉が出てきてたし、\wその…\w…\w」
090_UAF_DAY99_01.egpack,game_t02955,「それは…\w…\wあの時は色々必死で、\w考える前に言葉が出てきてたし、\wその…\w…\w」,「ははっ。じゃあそれはまさしく、\w魂の言葉ってやつだな。理屈こねくり回して出てきた台詞じゃないってことだ」
090_UAF_DAY99_01.egpack,game_t02956,「ははっ。じゃあそれはまさしく、\w魂の言葉ってやつだな。理屈こねくり回して出てきた台詞じゃないってことだ」,それでいてあれだけの人間を動かせたんだから、\w心底大した奴だ。
